Nombre,Direccion,Longitud,Latitud
Mecánico Berzunza,"2 de La C. 18 11, San Arturo, Vicente Guerrero, 24035 San Francisco de Campeche, Camp.",-90.546624,19.828854
Mecánico El Flaco,"Calle 105-D entre C. Niza Col, Cuatro Caminos, 24070 San Francisco de Campeche, Camp.",-90.512187,19.83835
Medicine Depot Campeche,"Av López Portillo 231, Sascalum, 24095 San Francisco de Campeche, Camp.",-90.532835,19.814847
Mediterranean House Campeche,"C. 63, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.538617,19.842517
Medsur,"Av. Agustín Melgar 35, Bosques de Campeche, 24030 San Francisco de Campeche, Camp.",-90.554749,19.828298
Mega Fix Ferreterías Campeche Avenida Central,"Av. Central Ext 161, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.534739,19.830989
"Megabytes DGI, Diseño Gráfico e Informática","Calle 104 o Dzarbay, entre 106 y 108, Numero 77, Barrio de Sta Lucía, 24020 San Francisco de Campeche, Camp.",-90.514192,19.843912
MEGACABLE CAMPECHE,"Av. Maestros Campechanos, 24095 San Francisco de Campeche, Camp.",-90.52859,19.806866
MEGATOMEX,"Av. Lázaro Cárdenas 171, Las Flores, 24097 San Francisco de Campeche, Camp.",-90.525389,19.819159
Melba Molina Rico,"Anador Fernando Rivas Hernández, Bicentenario I y II, 24049 San Francisco de Campeche, Camp.",-90.537985,19.83152
MELISA HOSTAL,"C. 65 entre 12 y 14, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.539783,19.842445
MELTY,"Av. Justo Sierra Méndez 381-Loc 2, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.543047,19.842783
Mensajeria De La Peninsula,"Calle 8 279, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.538689,19.845401
Menta Deli Rest,"C. 59 9, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.537784,19.844916
Meraki Great Food,"C. 12 94B, Barrio de Guadalupe, 24010 De Guadalupe, Camp.",-90.531721,19.847198
Mercadito San Arturo,"24040, Calle Prol. Allende 114, Barrio de San José, 24040 San Francisco de Campeche, Camp.",-90.540226,19.831454
Mercado,"Leovigildo Gómez, 24060 San Francisco de Campeche, Camp.",-90.513813,19.8203
Mercado Campeche,"Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.53328,19.841929
Mercado de artesanías,"Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.536539,19.846787
Mercado de Samula,"C. 19 41-45, Samulá, 24090 San Francisco de Campeche, Camp.",-90.547802,19.816298
Mercado De San Francisco,"C. 10 68, Barrio de San Francisco, 24010 San Francisco de Campeche, Camp.",-90.52215,19.850718
Mercado de San Román,"De La 14, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.544731,19.838306
MERCADO MUNICIPAL CD. CONCORDIA CAMPECHE,"Eduardo Mena 77, Cd Concordia, 24085 San Francisco de Campeche, Camp.",-90.492292,19.835657
Mercado Pago,"And. José del Carmen cámara maz 1, lt 21, 24049 San Francisco de Campeche, Camp.",-90.536744,19.830484
"Mercado Principal ""Pedro Sainz de Baranda""","Av Cto Baluartes, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.533112,19.841511
MERCADO SOLIDARIDAD,"Carr. Antigua A Hampolol, Solidaridad Nacional, 24025 San Francisco de Campeche, Camp.",-90.493242,19.872428
Mercado Verde,"C. 10 231-192, Barrio de Guadalupe, 24010 San Francisco de Campeche, Camp.",-90.536853,19.845469
MeriDental Campeche,"Av. Justo Sierra Méndez 419, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.544737,19.84202
Mexico Refaccionaria,"Av Patricio Trueba de Regil 270, San Rafael, 24090 San Francisco de Campeche, Camp.",-90.534942,19.827708
Mexico Refaccionaria,"Av Gobernadores 240, Dzarbay, 24020 San Francisco de Campeche, Camp.",-90.515252,19.842898
Mi Farmacita,"Chihuahua 7, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.532494,19.841548
Mi Ferreterita,"calle 14 mza 25 lote 1 Justo Sierra Mendez, El Carmelo, 24070 San Francisco de Campeche, Camp.",-90.501902,19.837436
Midelorama El Carmelo,"C. 14 7-8, Justo Sierra Méndez I y II, 24070 San Francisco de Campeche, Camp.",-90.501373,19.839576
Miguel Hidalgo,"24094, C. Lomas 12, Miguel Hidalgo, San Francisco de Campeche, Camp.",-90.53884,19.813603
Miis-Peek,"C. 108 76, Barrio de Sta Lucía, 24020 San Francisco de Campeche, Camp.",-90.512969,19.848065
Milano Campeche 1,"C. 53 38, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.534832,19.844572
Millennium Medical Center,"Av. Maestros Campechanos 582, Sector, Multunchac, 24095 San Francisco de Campeche, Camp.",-90.526759,19.8038
Mimikal World,"Av Luis Donaldo Colosio Murrieta 138 F, San Arturo, 24035 San Francisco de Campeche, Camp.",-90.544023,19.832638
Mini Super El Marino,"24090, C. 17 36A, Samulá, San Francisco de Campeche, Camp.",-90.547141,19.817315
Mini Super Jessica,"Batallón 30, Amp Polvorín, 24060 San Francisco de Campeche, Camp.",-90.516494,19.823757
Mini Super MIREY,"C. 10 16-18-A, Barrio de la Ermita, 24020 San Francisco de Campeche, Camp.",-90.518935,19.853399
MINI SUPER SAN GABRIEL,"San José 170, Barrio de la Ermita, 24020 San Francisco de Campeche, Camp.",-90.519341,19.85011
MINI SUPER SAN JORGE,"C. Flamboyán, Las Flores, 24097 Las Flores I, Camp.",-90.529317,19.822447
MINI SÚPER LOCAL 21,"EN UNA ESQUINA, calle novena por decima, C. Décima 39, Siglo XXI, 24073 San Francisco de Campeche, Camp.",-90.493344,19.809835
Mini Súper Taz,"Av López Mateos 145, entre calle aldama y allende, Barrio de San José, 24040 San Francisco de Campeche, Camp.",-90.543327,19.835406
MINI-SUPER EL CAPITÁN,"C. 107, Barrio de Sta Lucía, 24020 San Francisco de Campeche, Camp.",-90.514212,19.849294
Minimal Casa & Decoración,"C. Nicaragua 9-155, Candelaria, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.530598,19.836097
Miniso Galerías Campeche Cute Store,"Pedro Sainz de Baranda No. 139, Sector Metropolitano del Área de AH, 24020 San Francisco de Campeche, Camp.",-90.522386,19.856822
"Minisuper ""Palicam""","24084 San Francisco de Campeche, Camp.",-90.479166,19.842291
Minisuper Amanecer,"Nohyaxché local E, Solidaridad Urbana, 24060 San Francisco de Campeche, Camp.",-90.52262,19.819204
Minisuper Del Centro.,"C. 8 75, Samulá, 24090 San Francisco de Campeche, Camp.",-90.548057,19.8152
MINISUPER LOS ARCOS SAN JOAQUIN,"24020, C. 114 46, San Joaquín, San Francisco de Campeche, Camp.",-90.508799,19.848226
Minisuper Santa María,"Calle circuito colonias, entre 114 y, C. 15 Col, San Joaquín, 24020 San Francisco de Campeche, Camp.",-90.506183,19.852752
Minisúper Ximbal,"Esquina con, Av. Lázaro Cárdenas, C. Mercurio 86, Valle del Sol, 24090 San Francisco de Campeche, Camp.",-90.52678,19.829824
Mira café,"Av. María Lavalle Urbina Manzana g Lote 14, Área Ah, 24010 San Francisco de Campeche, Camp.",-90.530023,19.853161
Mirador de Campeche,"Unnamed Road, Bellavista, 24020 San Francisco de Campeche, Camp.",-90.515886,19.85589
MIRADOR DE LOS BIKERS,"Espíritu Santo 1230, San Antonio, 24500 Lerma, Camp.",-90.600247,19.801685
Mirsa Refaccionaria Eléctrico Automotriz,"Av Luis Donaldo Colosio Murrieta, Invasión San Arturo, 24035 San Francisco de Campeche, Camp.",-90.542193,19.832187
Mis Llantas Y Mucho Más Mgh,"Av López Mateos 104, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.541493,19.836805
miscelanea lilian,"C. 12 227 A, entre lic verdad y 67 c, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.542064,19.841597
Miscelánea Y Abarrotes ''Don Gato'',"C. 106 20, Barrio de Sta Lucía, 24020 San Francisco de Campeche, Camp.",-90.514093,19.845222
Moch Cohuo,"Av Adolfo Ruiz Cortinez 108A, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.541204,19.845708
Mocitos restaurante,"C. 15 343, Pablo García, 24080 San Francisco de Campeche, Camp.",-90.504691,19.851345
Moda campeche,"Camino antiguo a kala 83, Unidad y Trabajo, 24088 San Francisco de Campeche, Camp.",-90.494729,19.850478
MODAS JEFFERSON,"Av. Central 160, Barrio de San José, 24040 San Francisco de Campeche, Camp.",-90.534948,19.832689
Modatelas Campeche II,"Calle 10 2 Por Calle 50, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.536561,19.845626
Modelorama,"Ciruela 2, La Huerta, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.52739,19.836399
Modelorama,"Av Gobernadores 564, Barrio de Guadalupe, 24010 San Francisco de Campeche, Camp.",-90.532027,19.843303
Modelorama,"C. Ciricote 4, Flor de Limón, 24069 San Francisco de Campeche, Camp.",-90.524214,19.831713
Modelorama,"C. 20 24 Por 22, Barrio de San José, 24500 San Francisco de Campeche, Camp.",-90.540714,19.836533
Modelorama,"C. Cuba 349, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.521039,19.842887
Modelorama,"Av López Mateos 85-177, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.544834,19.834767
Modelorama,"C. 49 6, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.534651,19.848186
Modelorama,"C. Jalisco 3, Barrio de Sta Ana, 24060 San Francisco de Campeche, Camp.",-90.526267,19.837327
Modelorama,"Av. Álvaro Obregón 201B, Barrio de Sta Lucía, 24020 San Francisco de Campeche, Camp.",-90.516736,19.847217
Modelorama,"8, X 11 Y 13, 24090 San Francisco de Campeche, Camp.",-90.546798,19.819697
Modelorama,"Av. Justo Sierra Méndez 459, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.546045,19.841233
Modelorama,"Av Luis Donaldo Colosio Murrieta 60, Barrio de San José, 24040 San Francisco de Campeche, Camp.",-90.544783,19.83294
Modelorama,"Av López Portillo 16, El Pedregal, 24036 San Francisco de Campeche, Camp.",-90.546422,19.826368
Modelorama,"Av Aviación 188, Cuatro Caminos, 24070 San Francisco de Campeche, Camp.",-90.51122,19.834528
Modelorama,"Av. Francisco I. Madero 80, Barrio de la Ermita, 24010 San Francisco de Campeche, Camp.",-90.521398,19.851006
Modelorama Cuxo,"Av Gobernadores 229, Barrio de Sta Lucía, 24020 San Francisco de Campeche, Camp.",-90.513388,19.842537
Modelorama de la 16,"Calle 16 207, Barrio de Guadalupe, 24010 San Francisco de Campeche, Camp.",-90.530051,19.84488
Modelorama Justo Sierra,"C. 10 499, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.550269,19.837407
Modelorama Np Circuito Belen,"Av Luis Donaldo Colosio Murrieta 12, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.529388,19.831004
Modelorama Np Colonial,"C. 26 33, Barrio de San José, 24087 San Francisco de Campeche, Camp.",-90.535715,19.83429
Modelorama Np El Amigo Pinelo,"Calle 16 210, Barrio de San Francisco, 24010 San Francisco de Campeche, Camp.",-90.52552,19.845899
Modelorama Np Mod Colosio 2,"Av Luis Donaldo Colosio Murrieta 309-C, San Rafael, 24090 San Francisco de Campeche, Camp.",-90.538018,19.830688
Modelorama Np Mod Nicaragua,"C. Nicaragua 122, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.530902,19.838237
Modelorama Np Plus Landys,"De La Av. Álvaro Obregón, Barrio de Sta Lucía, 24020 San Francisco de Campeche, Camp.",-90.507996,19.844985
Modelorama NP San Juan,"Belén Oeste 19, Lotificación San Juan I y II, 24050 San Francisco de Campeche, Camp.",-90.532819,19.830607
Modelorama Np- Colosio,"Av Luis Donaldo Colosio Murrieta 4, Barrio de San José, 24040 San Francisco de Campeche, Camp.",-90.535374,19.830216
Modelorama Np- Plus Machito,"C. Ecuador 76, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.523432,19.834414
Modelorama Np- San Roman,"C. 16 357, Barrio de San Román, 24500 San Francisco de Campeche, Camp.",-90.538624,19.839975
Modelorama Np-Punto Mod Santa Barbara,"Los Zapotes 73, Foviste Belén, Quinta Belem I y II, 24070 San Francisco de Campeche, Camp.",-90.530729,19.832173
Modelorama Np-Punto Modelo La Terminal,"C. 20 90A, Zona Centro, 24040 San Francisco de Campeche, Camp.",-90.538998,19.837684
Modelorama Santa Lucia,"Nevada 26, Fracciorama 2000, 24085 San Francisco de Campeche, Camp.",-90.533032,19.82958
Modulo de Ventas Izzi Bodega Aurrera Campeche,"Av Gobernadores 201, entre 105 y Calle 105-A, Aviación, 24020 San Francisco de Campeche, Camp.",-90.511495,19.842302
Modulo de Ventas Izzi Walmart Wsc Campeche,"Av. María Lavalle Urbina 35, Área Ah, 24014 San Francisco de Campeche, Camp.",-90.528865,19.852351
Moisés May Laboratorio,"Av Luis Donaldo Colosio Murrieta 553-Loc 4, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.522376,19.835776
Molino bakal,"Minas, Flor de Limón, 24069 San Francisco de Campeche, Camp.",-90.523737,19.829705
Molino Y Tortillería Belén,"C. Nicaragua 137, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.530979,19.835875
MoneyGram,"Av. Central 91 Soriana, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.534796,19.837493
MoneyGram,"Inside MI BODEGA, Mensura 27, Amp Miguel Hidalgo, 24094 San Francisco de Campeche, Camp.",-90.54164,19.811777
MoneyGram,"Siglo XXI 132, Vivah 1 Etapa, Siglo XXI, 24073 San Francisco de Campeche, Camp.",-90.489529,19.802473
MoneyGram,"Av. Heroe de Nacozari 336, FRACCION 1, 24070 San Francisco de Campeche, Camp.",-90.50678,19.81313
MoneyGram,"Inside Elektra, Av López Portillo 523, Samulá, 24090 San Francisco de Campeche, Camp.",-90.542605,19.822657
MoneyGram,"OXXO, Av Patricio Trueba de Regil 234, San Rafael, 24090 San Francisco de Campeche, Camp.",-90.535015,19.829679
MoneyGram,"Calle Del Tanque 18 Inside Bodega Aurrera Express, ol Jardines Calle Del Tanque V18 Col, Jardines, 24060 San Francisco de Campeche, Camp.",-90.516791,19.834176
MoneyGram,"Inside Telecomm, C. Veracruz, Lomas Delicias, 24050 San Francisco de Campeche, Camp.",-90.515436,19.837551
MONTE DE LOS OLIVOS,"Av. Álvaro Obregón, Pablo García, 24080 San Francisco de Campeche, Camp.",-90.502494,19.844978
Monte Sión Campeche,"C. 105 2, Barrio de Sta Lucía, 24020 San Francisco de Campeche, Camp.",-90.511966,19.844614
Montessori del Prado,"Barrio de San José, 24035 San Francisco de Campeche, Camp.",-90.548512,19.832049
Monumento a la Madre,"24040, C. 10-B 381, Barrio de San Román, San Francisco de Campeche, Camp.",-90.542629,19.842504
Monumento Pedro Sainz de Baranda,"Av Adolfo Ruiz Cortinez, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.538574,19.848563
MootoMas Refaccionaria de Motos,"Av Aviación 27, Barrio de Sta Lucía, 24020 San Francisco de Campeche, Camp.",-90.506715,19.842968
Moto Refaccionaria Alfaro,"Av. Concordia 2678, Hacienda Santa María, 24500 San Francisco de Campeche, Camp.",-90.50087,19.834571
Moto refacciones mafer,"Calle 12 & Calle 13 15, Samulá, 24090 San Francisco de Campeche, Camp.",-90.549313,19.81985
"Motorefaccionaria ""el fish""","Av. C.T.M. 148, Cumbres I y II, 24026 San Francisco de Campeche, Camp.",-90.492748,19.857971
Motorefacciones Campeche,"Av Gobernadores 384, Pablo García y Montilla, Barrio de Sta Ana, 24010 San Francisco de Campeche, Camp.",-90.522953,19.843247
Motoro Sport Boutique,"Av. Lázaro Cárdenas #42, Lomas de las Flores II, 24090 San Francisco de Campeche, Camp.",-90.52193,19.811642
MOVISTAR CAMPECHE.,"COLOSIO, PROLONG AV LAZARO CARDENAS BARRIO DE SANTA ANA CENTRO COMERCIAL LUÍS DONALDO COLOSIO ENTRE CALLE PERÚ, Av Luis Donaldo Colosio Murrieta Y, 24050 San Francisco de Campeche, Camp.",-90.525866,19.833967
MOVISTAR GALERIAS CAMPECHE.,"DENTRO DEL LA PLAZA, Pedro Sainz de Baranda 139-245, Área Ah, 24014 San Francisco de Campeche, Camp.",-90.522386,19.856822
Mr pastor Suc. Gobernadores,"Av Gobernadores 130, Barrio de Sta Lucía, 24020 San Francisco de Campeche, Camp.",-90.509004,19.842558
Mr. & Mrs. Tienda de ropa y más,"C. 20 141b, entre victoria y Abasolo, Barrio de San José, 24040 San Francisco de Campeche, Camp.",-90.545721,19.83317
MS Servicios Profesionales del Sureste,"Calle Grosella, Esperanza, 24026 San Francisco de Campeche, Camp.",-90.493399,19.844247
MUEBLERÍA DE LA 16,"C. Pedro Moreno 18, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.53971,19.839113
Mueblería el Hogar,"Av Hidalgo 74, Huanal, 24070 San Francisco de Campeche, Camp.",-90.511839,19.839722
Mueblerías El Hogar,"C. 49, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.533086,19.844686
Mueblerías El Hogar,"Samulá, 24090 San Francisco de Campeche, Camp.",-90.549297,19.822719
Mueblerías El Hogar,"C. 16 de Septiembre 18, Bellavista (Ampliación), Granjas, 24026 San Francisco de Campeche, Camp.",-90.505631,19.855747
Mueblerías el Hogar Sucursal Constitución,"Constitución 118A, Amp Josefa Ortiz de Domínguez, 24026 San Francisco de Campeche, Camp.",-90.499107,19.852242
Mueblerías el hogar sucursal López Portillo,"Av López Portillo 140-Loc 3, Samulá, 24090 San Francisco de Campeche, Camp.",-90.543211,19.823187
Muebles Hermanos Flores,"24050, Av. Heroe de Nacozari 39, La Paz, 24050 San Francisco de Campeche, Camp.",-90.516595,19.840839
Muebles Rústicos La Perla del Sur,"Av. Francisco I. Madero 245, Villa del Río, Barrio de Sta Ana, 24010 San Francisco de Campeche, Camp.",-90.518886,19.844955
Muelle Acuático malecón Bosques de Campeche.,"Puerto de Arribo, Lazareto, 24030 San Francisco de Campeche, Camp.",-90.55608,19.833796
MULTI MATERIALES,"Av Patricio Trueba de Regil, Fraccionaria 2000, 24090 San Francisco de Campeche, Camp.",-90.534073,19.825688
Multiservicio Automotriz canul,"Calle Prol. Allende 149, Burócratas Federales, 24035 San Francisco de Campeche, Camp.",-90.541239,19.828254
Multiservicio Automotriz Quijano,"C. Panamá 96B, entre tamaulipas y Calle Veracruz, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.520712,19.840743
"Multiservicios ""Del principe"".","Calle del Príncipe Negro, Aviación, 24070 San Francisco de Campeche, Camp.",-90.510307,19.838349
MULTISERVICIOS GOMEZ,"C. 4, Lázaro Cárdenas, 24095 San Francisco de Campeche, Camp.",-90.532268,19.807379
Multiservicios H&L,"C. 10-A 7, entre Calle.23 Y Calle.25, Pablo García, 24080 San Francisco de Campeche, Camp.",-90.503952,19.848351
MULTISERVICIOS SALMIR,"Av. Álvaro Obregón 178-186, Barrio de Sta Lucía, 24020 San Francisco de Campeche, Camp.",-90.511707,19.845231
Mundo Natural,"24050, Av Gobernadores 498, San Francisco de Campeche, Camp.",-90.528586,19.843438
Mundo Terra,"C. 49 x 8-Loc 2, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.533954,19.847953
Mundo 🌎 deportivo ✨ DASH ✨,"Calle Salvador Local 79, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.534311,19.840557
Municipio de Campeche,"C. 18 195, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.539758,19.838662
MUR MURA Boutique Guesthouse,"C. 65 entre calle 12 y calle 14, Centro Histórico, 24000 San Francisco de Campeche, Camp.",-90.5396,19.842127
Museo de Arqueología Subacuática Fuerte de San José,"Av Francisco Morazán, Bellavista, 24020 San Francisco de Campeche, Camp.",-90.510402,19.860503
Museo de Arquitectura Maya,"Calle 8, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.537887,19.846406
Museo de Arte Contemporáneo de Campeche,"Biblioteca Campeche, Calle 8 257, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.537184,19.846312
Museo de Arte Sacro (Capilla de Jesús de Nazareno),"Calle 8 231, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.53652,19.846163
Museo de Catedral,"24000, Calle 8 231, Zona Centro, San Francisco de Campeche, Camp.",-90.53652,19.846163
Museo de la Ciudad (Baluarte de San Carlos),"Av. 16 de Septiembre, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.540481,19.844482
